ID,cluster,wealth
BJ2012_679,679,"-0,48038262128830"
BJ2012_680,680,"-0,21768130362034"
BJ2012_681,681,"-0,10923208296299"
BJ2012_682,682,"-0,35343375802040"
BJ2012_683,683,"-0,40210250020027"
BJ2012_684,684,"-0,61236834526062"
BJ2012_685,685,"-0,52401876449585"
BJ2012_686,686,"-0,40191084146500"
BJ2012_687,687,"-0,33067348599434"
BJ2012_688,688,"0,17157174646854"
BJ2012_689,689,"0,79996454715729"
BJ2012_690,690,"0,86580216884613"
BJ2012_691,691,"0,52657872438431"
BJ2012_692,692,"1,02675652503967"
BJ2012_693,693,"1,25552999973297"
BJ2012_694,694,"0,95376956462860"
BJ2012_695,695,"1,17705214023590"
BJ2012_696,696,"0,11566624790430"
BJ2012_697,697,"0,17432583868504"
BJ2012_698,698,"0,26209667325020"
BJ2012_699,699,"0,48754668235779"
BJ2012_700,700,"-0,37514126300812"
BJ2012_701,701,"0,14652916789055"
BJ2012_702,702,"-0,85466045141220"
BJ2012_703,703,"0,69166624546051"
BJ2012_704,704,"-0,09192958474159"
BJ2012_705,705,"-0,60519748926163"
BJ2012_706,706,"-0,02360833436251"
BJ2012_707,707,"-0,18759374320507"
BJ2012_708,708,"0,57076084613800"
BJ2012_709,709,"-0,45832303166390"
BJ2012_710,710,"0,21238334476948"
BJ2012_711,711,"-0,60075163841248"
BJ2012_712,712,"-0,63555502891541"
BJ2012_713,713,"-0,19877833127976"
BJ2012_714,714,"-0,74708414077759"
BJ2012_715,715,"-0,62288624048233"
BJ2012_716,716,"-0,83670252561569"
BJ2012_717,717,"-0,78816998004913"
BJ2012_718,718,"-0,30246290564537"
BJ2012_719,719,"-0,41712334752083"
BJ2012_720,720,"-0,27955850958824"
BJ2012_721,721,"-0,54322564601898"
BJ2012_722,722,"-0,68101739883423"
BJ2012_723,723,"-0,69821190834045"
BJ2012_724,724,"-0,79488229751587"
BJ2012_725,725,"-1,03924477100372"
BJ2012_726,726,"0,19164749979973"
BJ2012_727,727,"-0,98027664422989"
BJ2012_728,728,"-0,24627999961376"
BJ2012_729,729,"-0,96667206287384"
BJ2012_730,730,"-0,42377623915672"
BJ2012_731,731,"-0,81854414939880"
BJ2012_732,732,"-0,27863869071007"
BJ2012_733,733,"-0,57588791847229"
BJ2012_734,734,"-0,76556831598282"
BJ2012_735,735,"-0,57272666692734"
BJ2012_736,736,"-0,47585165500641"
BJ2012_737,737,"-0,74664956331253"
BJ2012_738,738,"-0,62782210111618"
BJ2012_739,739,"-0,88166165351868"
BJ2012_740,740,"-0,75628417730331"
BJ2012_741,741,"-0,10678749531508"
BJ2012_742,742,"-0,61448097229004"
BJ2012_743,743,"-0,26145699620247"
BJ2012_744,744,"0,02271237596869"
BJ2012_745,745,"-0,74797999858856"
BJ2012_746,746,"-0,93608546257019"
BJ2012_747,747,"-0,55078262090683"
BJ2012_748,748,"-0,48669335246086"
BJ2012_749,749,"-0,74964570999146"
BJ2012_750,750,"-0,49295610189438"
